case_name,method,lambda_gain,final_rmse_all,final_rmse_inlier,final_fitness,final_rotation_error_deg,final_translation_error,final_alignment_error,mean_alignment_error,iae_alignment,ise_alignment,tv_translation_update,tv_rotation_update,mean_selected_correspondences,mean_predicted_weight
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,1.0,0.0834006027266661,0.03623099078540158,0.3913333333333333,3.6699539037613262,0.05032238651623518,0.17042252828051457,0.16680887437964495,4.337030733870769,0.7265831884647201,0.022637946910474403,1.331176983144436,2500.0,0.31622607137357406
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,distance_weighted_icp,0.1,0.05495957991208513,0.034570371227965406,0.5794530672579453,4.568073640053316,0.04241915517101494,0.14305947148363324,0.14907143313850987,3.875857261601257,0.5781567873251929,0.000466225253163481,0.051344448826227324,1353.0,0.24106348350891912
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,distance_weighted_icp,0.2,0.05351145320469909,0.034375008199765876,0.6045824094604583,4.067034446745645,0.03746358300585558,0.13164538067801113,0.14317531913026882,3.7225582973869895,0.5343081528125785,0.001112905307182637,0.12910475160526166,1353.0,0.2429739016692758
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,distance_weighted_icp,0.4,0.052158108966870384,0.03395107413906092,0.6282335550628233,3.332355825990089,0.029388926441797913,0.1148705936685692,0.13291555951855624,3.4558045474824626,0.4633173716548689,0.002430751897341513,0.26459566018411673,1353.0,0.24760980087103324
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,distance_weighted_icp,0.75,0.05101250382759286,0.03337861507045805,0.647450110864745,2.3923458821194656,0.022298528852306605,0.09723449150109412,0.12005413703776717,3.1214075629819464,0.3827625617541971,0.004884945019993969,0.5970903690666931,1353.0,0.25258172998559103
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,distance_weighted_icp,1.0,0.05080776922524432,0.03323113988095735,0.6504065040650406,2.005888754716001,0.020482756069305004,0.09134941284170933,0.11352100523406983,2.9515461360858155,0.344711495569118,0.0074483032781119275,0.8947085290120497,1353.0,0.2545596979595952
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,mlp_weighted_icp,0.1,0.05444930475734118,0.03443384862573917,0.5868440502586844,4.413591497196232,0.04136834646237084,0.13995356619167434,0.14731718637535846,3.8302468457593197,0.5648335884904603,0.0006471594117392953,0.07822363039570751,1353.0,0.24095422058904564
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,mlp_weighted_icp,0.2,0.05300061172524104,0.034090864560153596,0.6112342941611234,3.8483150239317823,0.03592749779761708,0.12741125976217593,0.14036943551789985,3.649605323465396,0.5141178252890548,0.0013255869775692963,0.15761120311734342,1353.0,0.24416713531876172
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,mlp_weighted_icp,0.4,0.05167704244021286,0.033673908004702685,0.6407982261640798,3.161520212117474,0.0290278665818992,0.1123201111432868,0.12940399469776862,3.364503862141984,0.43995565240868845,0.0031032910745193544,0.4056868134482243,1353.0,0.24987265382763427
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,mlp_weighted_icp,0.75,0.05126501550896461,0.03313109935770132,0.6430155210643016,2.9013938774788923,0.030605942693247044,0.11088489697700057,0.1203700131496726,3.1296203418914876,0.3820533578703181,0.007192826379136574,0.8302322475558801,1353.0,0.25442629243756226
