case_name,method,lambda_gain,iteration,num_source_points,num_target_points,num_selected_correspondences,mean_predicted_weight,mean_selected_distance,mean_selected_point_to_plane,translation_update_norm,rotation_update_deg,reference_path,observation_path,initial_transform_path,pseudo_gt_transform_path,rmse_all,rmse_inlier,fitness,rotation_error_deg,translation_error,alignment_error
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,10,3000,3000,2500,0.30347163708806013,0.07224682988569234,0.0425889249708257,0.0009002056821640764,0.0530282107823638,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09355594356953241,0.036759680314028036,0.3283333333333333,4.709500758759207,0.050662990096394515,0.19131394125351897
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,11,3000,3000,2500,0.30310785624662384,0.07220490536483401,0.042533104024050465,0.0008848281004908685,0.050773720103384684,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09339368625720958,0.03680505307004274,0.33166666666666667,4.6665472900286575,0.049959096088074216,0.19001825524557037
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,12,3000,3000,2500,0.30356227079469494,0.07206150517874339,0.0424496132276875,0.0008654899972670322,0.04939419517185684,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09323677776705692,0.03671770370157482,0.332,4.6262064773011815,0.04929123024859904,0.18879007278866777
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,13,3000,3000,2500,0.3042591486338808,0.07199499513666457,0.042339058561302295,0.0008654654037969584,0.04973671427289619,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09307702974693349,0.03668687710958495,0.3333333333333333,4.58736547487531,0.04861801396077354,0.18756869845646013
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,14,3000,3000,2500,0.30459162398865725,0.07192991937726759,0.042168867275383125,0.0008587792677329008,0.05023137369514442,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09291362882188028,0.03667098629218206,0.335,4.548498332096093,0.04795823948956683,0.18635685163240803
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,15,3000,3000,2500,0.3046137807344533,0.07181430625160556,0.04192616398621752,0.0008553250396055774,0.04985971587931261,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09275304114583104,0.03659376624083123,0.3353333333333333,4.509397348114091,0.04732399030211574,0.1851710049290877
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,16,3000,3000,2500,0.30521895852526515,0.07166286803242172,0.04182402200046789,0.0008232225800829764,0.05014911957922434,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.092591312052188,0.036689621241208864,0.3396666666666667,4.471673705775116,0.046706190043933296,0.18401423915387244
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,17,3000,3000,2500,0.3055238725811975,0.07156047076327898,0.041696516921129356,0.0008403764773046885,0.05104042125658262,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09242898089177057,0.036638790529227826,0.341,4.432040180058411,0.04607249751680903,0.1828218802091637
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,18,3000,3000,2500,0.30545886711068326,0.07141057893706117,0.04150680009015811,0.0008148243183003389,0.050729918394720505,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09226864126300713,0.03670255455669511,0.3446666666666667,4.393757090659693,0.04547254806531663,0.1816787602349207
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005,unweighted_icp,0.1,19,3000,3000,2500,0.30627682522483085,0.07126227553618908,0.04141181745534923,0.0008013911478852186,0.05076099847989718,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/reference_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/observation_downsampled.ply,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_initial_T0.txt,/home/amine/GMC6003_registration/results/by_test/v3_leave_one_case_registration_comparison/folds/real_20260626_143302_palletizer_005_part_2_refined_from_voxel005/T_pseudo_gt_label.txt,0.09210849523323872,0.03661325152626045,0.345,4.356325248642433,0.04489669824380308,0.1805684459634661
