scenario,seed,method,lambda_gain,iteration,num_source_points,num_target_points,num_selected_correspondences,mean_predicted_weight,mean_selected_distance,mean_selected_point_to_plane,translation_update_norm,rotation_update_deg,rmse_all,rmse_inlier,fitness,rotation_error_deg,translation_error,alignment_error
clean,0,unweighted_icp,0.03,26,1800,1800,1800,0.5773904401060937,0.07504470334323789,0.05966712536323341,0.000883588244332865,0.05799938447717664,0.08415313279768026,0.03575996986616184,0.3038888888888889,10.12595181599376,0.12812367463227922,0.3135363255898971
clean,0,unweighted_icp,0.03,27,1800,1800,1800,0.5793155558325253,0.07465710521865936,0.059239445404876925,0.0008725028780946421,0.05767550709732636,0.08366176782545236,0.035802152405140224,0.3061111111111111,10.074321924174676,0.1272535919290012,0.3116585789962003
clean,0,unweighted_icp,0.03,28,1800,1800,1800,0.5807963975094955,0.07426901830881105,0.05886251850744862,0.0008707047836132632,0.057731469593988276,0.08317163533477044,0.03569187580791062,0.3055555555555556,10.022548337093166,0.12638530064622114,0.30978241935192324
clean,0,unweighted_icp,0.03,29,1800,1800,1800,0.5824955849095816,0.07388525368191308,0.05848974875517315,0.0008644014513821116,0.057254351267981,0.08268805845863751,0.03555367652873365,0.30444444444444446,9.971121784783922,0.1255235054187012,0.3079227817251779
clean,0,unweighted_icp,0.03,30,1800,1800,1800,0.5839200283581717,0.07350795954862485,0.058131605798326144,0.0008553588345720524,0.05668258255804098,0.08221345848148134,0.03537951424994856,0.30277777777777776,9.920424519568018,0.12467057009196535,0.30608827376912684
clean,0,unweighted_icp,0.05,0,1800,1800,1800,0.5399446488064873,0.08635016502161154,0.07118825067291899,0.0,0.0,0.0983511454193281,0.035243467202531846,0.2611111111111111,11.523197640929231,0.15322279473444214,0.3668059165630625
clean,0,unweighted_icp,0.05,1,1800,1800,1800,0.5409132829995,0.08555460105607819,0.07040260395315318,0.0017776275683494718,0.10562591196756295,0.09737133959599775,0.03504494541269574,0.26055555555555554,11.427215683953275,0.1514495433113078,0.3630930397468383
clean,0,unweighted_icp,0.05,2,1800,1800,1800,0.5434440256373647,0.08476282076026151,0.06969048434018242,0.0017580008572115917,0.10278743224120557,0.09639980023840865,0.03475373463675545,0.2588888888888889,11.334314619350994,0.14969676446231278,0.3594397108942314
clean,0,unweighted_icp,0.05,3,1800,1800,1800,0.5460164865901729,0.08398425879275906,0.06888155504525642,0.0017203135323028158,0.10250694470260675,0.09543610164030847,0.03467162226426142,0.26,11.241962828958805,0.1479824917449187,0.3558382216748152
clean,0,unweighted_icp,0.05,4,1800,1800,1800,0.5478188494064269,0.0832126030036986,0.0680175035178991,0.001691026646771205,0.1036873998845397,0.09447648208863943,0.03491028204708719,0.26555555555555554,11.15037012076807,0.14629663878756394,0.35227682208388406
clean,0,unweighted_icp,0.05,5,1800,1800,1800,0.5496821931201412,0.08245665325557602,0.06725969127550067,0.0016748046170685072,0.10155094778192024,0.0935353451244427,0.035052470197042856,0.26944444444444443,11.061186568549376,0.1446271457610693,0.34877435657100575
clean,0,unweighted_icp,0.05,6,1800,1800,1800,0.5529530868859722,0.08170242629540352,0.06643819420553626,0.0016467810665835238,0.10287590993506888,0.09259621207359803,0.03503909903654492,0.27111111111111114,10.971158947724465,0.1429849612768122,0.34529276282765486
clean,0,unweighted_icp,0.05,7,1800,1800,1800,0.5543749576245951,0.0809500381773457,0.06544731263003885,0.00164695563274877,0.10252600846223266,0.09165635073851681,0.0351959744629665,0.27555555555555555,10.881280811128095,0.14134333406978142,0.3418124929195792
clean,0,unweighted_icp,0.05,8,1800,1800,1800,0.5551145696359848,0.08020898488359088,0.06466500262472637,0.0016216431044500828,0.10228636231458854,0.0907263736728136,0.035157295206858556,0.2772222222222222,10.791120595704669,0.139727529002524,0.3383651086323843
clean,0,unweighted_icp,0.05,9,1800,1800,1800,0.5570814057125731,0.07948625099154433,0.06397666597269624,0.0015966930328020768,0.10239882954795963,0.08981311959408728,0.034898410718844114,0.27555555555555555,10.700570761936008,0.1381360124989703,0.3349548397124177
clean,0,unweighted_icp,0.05,10,1800,1800,1800,0.5593360865359391,0.07878409223250944,0.06323832567157939,0.0015779711914451248,0.10034286357758972,0.08891889793132184,0.03503574404295731,0.27944444444444444,10.612068584816738,0.13656386200472873,0.3316034457842179
clean,0,unweighted_icp,0.05,11,1800,1800,1800,0.5628416737404258,0.07809816148168744,0.06252348267826438,0.001543119556182421,0.09928074434577272,0.0880455355689004,0.03538300596875136,0.2872222222222222,10.524958478301812,0.13502590854989463,0.32832102890181314
clean,0,unweighted_icp,0.05,12,1800,1800,1800,0.56687242475396,0.07741272034006315,0.061794162833337926,0.0015461211515150027,0.09970355043694451,0.08717220248145806,0.03538491105705752,0.28944444444444445,10.436944878873872,0.13348346073351683,0.3250251120037136
clean,0,unweighted_icp,0.05,13,1800,1800,1800,0.5709512702877985,0.07673721182626977,0.06127539476004181,0.001522520174269485,0.09914354425360462,0.08631095732681165,0.03547971100615684,0.29333333333333333,10.349176503085097,0.13196447410840514,0.3217671964660678
clean,0,unweighted_icp,0.05,14,1800,1800,1800,0.5730763607617716,0.07606961412444778,0.06068376907635402,0.0015179828462577598,0.0985341989888257,0.08545892498884526,0.03550949620976243,0.2961111111111111,10.260856721472724,0.13044993167959165,0.3185174238831641
clean,0,unweighted_icp,0.05,15,1800,1800,1800,0.5749912472709098,0.07541788579153286,0.05998198274553817,0.001493900931329743,0.09673916365740086,0.08462765459122358,0.03564589161287369,0.3005555555555556,10.174366257571169,0.12895986575338667,0.3153311829203219
clean,0,unweighted_icp,0.05,16,1800,1800,1800,0.5784779793686573,0.07477087689059346,0.05934328410097049,0.0014704150912571495,0.0965308325456657,0.08380439518600445,0.03576974541966212,0.305,10.088353593801658,0.12749303883458526,0.3121809699586063
clean,0,unweighted_icp,0.05,17,1800,1800,1800,0.5812481209798104,0.0741215038596855,0.05878229431687204,0.0014585073597963522,0.09605406056859848,0.08298458475183383,0.03566749918134084,0.3055555555555556,10.00240235828395,0.12603871084235488,0.3090473191770282
clean,0,unweighted_icp,0.05,18,1800,1800,1800,0.5839245220245595,0.07348690367198554,0.05810358786869175,0.0014325885559571753,0.09512180009289316,0.08218621091470923,0.03534587728200476,0.3022222222222222,9.917470473228297,0.12461025575059442,0.3059711713975866
clean,0,unweighted_icp,0.05,19,1800,1800,1800,0.5869739651096804,0.0728610782592659,0.05761190863159032,0.0014166703219144626,0.09265804405671767,0.08140784163373037,0.035184679858518,0.3022222222222222,9.833907840138039,0.12319734506885943,0.3029442651039702
clean,0,unweighted_icp,0.05,20,1800,1800,1800,0.5908832545744065,0.07222396543457468,0.05699415139466961,0.001409803903978679,0.09164848070964388,0.0806291603847492,0.03529388698376896,0.30722222222222223,9.751107991574486,0.12179188627217852,0.2999321265726726
clean,0,unweighted_icp,0.05,21,1800,1800,1800,0.5932754275034557,0.07158056090875287,0.056270932135491725,0.0014170281231333712,0.09165731117391382,0.07984986076034513,0.03538296403759495,0.31222222222222223,9.667735869551075,0.12037966998190681,0.29690688943776267
clean,0,unweighted_icp,0.05,22,1800,1800,1800,0.5958260813451661,0.07094003177027118,0.05564280910491336,0.0014167062648673182,0.08996946176199576,0.07908408780969335,0.03548120248921321,0.31777777777777777,9.58529970721565,0.118967178312902,0.2939042631947519
clean,0,unweighted_icp,0.05,23,1800,1800,1800,0.5977199184569176,0.0703144512190043,0.05505339756032165,0.0013958125375881456,0.08826443692293726,0.07833709155309396,0.03529361780128982,0.31833333333333336,9.50411444323772,0.11757628590328827,0.2909545218887594
clean,0,unweighted_icp,0.05,24,1800,1800,1800,0.6020572274346514,0.06971436945698693,0.0545458771497063,0.0013643348052378495,0.08581524899634865,0.07761876722321219,0.035298604711652824,0.32222222222222224,9.425491254490028,0.11621631779693892,0.2880899975650514
clean,0,unweighted_icp,0.05,25,1800,1800,1800,0.6050906000595704,0.06911514626748122,0.053969084439971705,0.0013447004255415728,0.08580062145546051,0.07690700195244182,0.035139100843016656,0.3233333333333333,9.347266319994317,0.11487533924893845,0.28525500440132345
clean,0,unweighted_icp,0.05,26,1800,1800,1800,0.6080309599433549,0.0685029236240247,0.05342891099972429,0.0013642516724335686,0.08526117757041668,0.07618603077413877,0.03511461709249124,0.32722222222222225,9.269514057796785,0.1135137469765752,0.2823949183286818
clean,0,unweighted_icp,0.05,27,1800,1800,1800,0.6093998409641479,0.06789559012957533,0.05286382425987032,0.0013703113843625385,0.08508400945183521,0.07546846818221878,0.03504130504544828,0.33,9.190777279061953,0.11214577562012176,0.27952201659296005
clean,0,unweighted_icp,0.05,28,1800,1800,1800,0.6132045245043893,0.0672947773777309,0.052204461566682375,0.0013431606080889199,0.08495545276142236,0.07476067497301932,0.0351286967461929,0.33555555555555555,9.111966165018456,0.11080484957864924,0.2766851862018531
clean,0,unweighted_icp,0.05,29,1800,1800,1800,0.617090185367741,0.06669693210840046,0.051712833654387814,0.001351107650581458,0.08271077833601391,0.07405803538707027,0.03523684686864655,0.3416666666666667,9.0354153840299,0.10945622776358523,0.2738684169909545
clean,0,unweighted_icp,0.05,30,1800,1800,1800,0.6203882269090332,0.06610388437360432,0.05106062155440864,0.0013397265787075932,0.08106807429014887,0.07336069118240766,0.035300018989555926,0.3472222222222222,8.960663707802443,0.10811894432657013,0.2710862725870022
clean,0,unweighted_icp,0.1,0,1800,1800,1800,0.5399446488064873,0.08635016502161154,0.07118825067291899,0.0,0.0,0.0983511454193281,0.035243467202531846,0.2611111111111111,11.523197640929231,0.15322279473444214,0.3668059165630625
clean,0,unweighted_icp,0.1,1,1800,1800,1800,0.5434299797661339,0.0847551262476503,0.06967046403542206,0.0035552551366989167,0.21125182393512762,0.09638903786672581,0.03475416549242476,0.2588888888888889,11.331404739197577,0.14967639570659735,0.3593794809652989
clean,0,unweighted_icp,0.1,2,1800,1800,1800,0.5478027225965043,0.0832020052420876,0.0680014436631633,0.003440829156134566,0.20486909854645632,0.09446153634035918,0.0349499947987163,0.26611111111111113,11.146913786412943,0.146247612975223,0.3521782871797116
clean,0,unweighted_icp,0.1,3,1800,1800,1800,0.5530633715166652,0.08168596049381635,0.06641658902194231,0.0033466452826017854,0.20297767474309483,0.09257456651520816,0.03504102645442881,0.27111111111111114,10.969078349047612,0.1429116697431076,0.3451770197487919
clean,0,unweighted_icp,0.1,4,1800,1800,1800,0.5551166490843459,0.08018443750721635,0.06464063325280205,0.0032878590894464665,0.20508603853541874,0.09069522783430374,0.03515698063737537,0.2772222222222222,10.789630155145002,0.1396345888501348,0.33822611823588855
clean,0,unweighted_icp,0.1,5,1800,1800,1800,0.5594226337702415,0.07875052652413558,0.0632051295428112,0.003187143101428447,0.20523432478824127,0.08887565536981065,0.035176532433222815,0.2816666666666667,10.60841130885284,0.13645790891979193,0.331417677378131
clean,0,unweighted_icp,0.1,6,1800,1800,1800,0.5671812219362364,0.07737971285814452,0.06176624185116973,0.0030778470758457545,0.1981693600237401,0.08712997608065066,0.035447999326491134,0.29055555555555557,10.434919618177297,0.13339047594549536,0.32486964820791897
clean,0,unweighted_icp,0.1,7,1800,1800,1800,0.5728622980733814,0.07603135618846146,0.060652257861392465,0.0030491738017591405,0.19861462888267423,0.08541020402327872,0.035569547497824205,0.2972222222222222,10.258828432771978,0.13034781606882398,0.3183463044198225
clean,0,unweighted_icp,0.1,8,1800,1800,1800,0.5785815679877689,0.07472704237161569,0.0592773140065892,0.0029807552434015154,0.19292899656649273,0.0837494791183048,0.03582368417981781,0.3061111111111111,10.08658697824437,0.1273749693810326,0.3119903182817811
clean,0,unweighted_icp,0.1,9,1800,1800,1800,0.5841131859647603,0.0734364638627745,0.0580352437815645,0.002907540694233228,0.19231168193382256,0.08212242158410966,0.03527103131227847,0.3011111111111111,9.914466797445328,0.12447613998361984,0.3057432295421828
clean,0,unweighted_icp,0.1,10,1800,1800,1800,0.5910735900138148,0.07216682326366568,0.056949056365899746,0.0028329757982522357,0.18550535007316138,0.08055920644946643,0.03537610650493596,0.3088888888888889,9.747576542871977,0.12165014531529934,0.29968511719348556
clean,0,unweighted_icp,0.1,11,1800,1800,1800,0.595937744388042,0.07087740240951332,0.05557193262037638,0.002825399464290978,0.18331300152590127,0.07900827612935406,0.035461063978041725,0.31777777777777777,9.581036114112244,0.11883460378354826,0.2936532410540248
clean,0,unweighted_icp,0.1,12,1800,1800,1800,0.6023324077371639,0.06964286080301688,0.05444972787961054,0.0027777545585637073,0.17649908580662568,0.07753062727313874,0.03524661946522728,0.32166666666666666,9.418817737789889,0.11606611981879222,0.28778492446982984
clean,0,unweighted_icp,0.1,13,1800,1800,1800,0.6087615909658254,0.06843388612609319,0.053348836993040216,0.0026904282520605846,0.17032674231337325,0.07610198371744396,0.035180355948601985,0.3288888888888889,9.26350701238624,0.11338414512043511,0.2821211989617415
clean,0,unweighted_icp,0.1,14,1800,1800,1800,0.613729703742963,0.06721521412732033,0.05218603682098007,0.002744533752177647,0.17105597203755565,0.07466423451891793,0.03510043989175038,0.33555555555555555,9.10463301252213,0.11064416185553419,0.2763547264996734
clean,0,unweighted_icp,0.1,15,1800,1800,1800,0.6205594304289016,0.06602201082000919,0.05098000389105454,0.0026990426797997512,0.16439227034866707,0.07326061172426013,0.03529956342693123,0.3477777777777778,8.952342222061572,0.1079500706398256,0.27073410458470143
