scenario,seed,method,lambda_gain,final_rmse_all,final_rmse_inlier,final_fitness,final_rotation_error_deg,final_translation_error,final_alignment_error,iae_alignment,ise_alignment,mean_alignment_error,tv_translation_update,tv_rotation_update,mean_selected_correspondences,mean_predicted_weight
added_outliers,1,distance_weighted_icp,0.4,0.022899087985157725,0.022874713970225273,0.9994444444444445,2.264437084145406,0.010746684195127887,0.056290143021739666,6.22928644306805,1.5081712995465122,0.2009447239699371,0.012136048490178901,0.7842734309426821,1800.0,0.6624357195692397
added_outliers,1,distance_weighted_icp,0.75,0.015392329239331275,0.015392329239331275,1.0,0.0656928283951567,0.0007103023859652149,0.01675955990924806,3.7380342428254014,0.8504746072986397,0.12058174976856134,0.025371474174640432,2.106942901907633,1800.0,0.7563958807539931
added_outliers,1,distance_weighted_icp,1.0,0.015392329317091873,0.015392329317091873,1.0,0.06570587085483051,0.0007102405051572726,0.01675962853079745,2.971947448449894,0.6573890332715936,0.09586927253064173,0.0337438688129893,2.9242731388786423,1800.0,0.7844488883662878
added_outliers,1,mlp_weighted_icp,0.01,0.08065756931717435,0.035738777319990846,0.32055555555555554,11.38073014581357,0.14530048126032866,0.33976535203563873,10.717101574038391,3.705424045780384,0.3457129540012384,0.0002972170545220803,0.010706864609422335,1800.0,0.4528376036249124
added_outliers,1,mlp_weighted_icp,0.03,0.07591759264004358,0.03428440999370799,0.3377777777777778,11.063407299737097,0.1297632983665101,0.31631496400392467,10.350477382755857,3.459337347930816,0.3338863671856728,0.000974731218463658,0.034939283780843086,1800.0,0.46975129612946864
added_outliers,1,mlp_weighted_icp,0.05,0.07141115894253626,0.03409772056426911,0.3611111111111111,10.630803475986134,0.11530716903875482,0.2930263627411524,9.98773732215646,3.22735204366569,0.3221850749082729,0.0016224643232457061,0.06375679286939094,1800.0,0.4867878680105114
added_outliers,1,mlp_weighted_icp,0.1,0.06000470697514272,0.03502267741584445,0.48055555555555557,9.184882002472424,0.0825117509825462,0.23436527798241316,9.085393484716468,2.700207860998833,0.29307720918440217,0.0034918606337533166,0.14314862248375193,1800.0,0.5281859239959763
added_outliers,1,mlp_weighted_icp,0.2,0.03949653958541292,0.03212613782488857,0.8238888888888889,5.575960009647046,0.03618478083782538,0.13144092051970876,7.334475154118554,1.8744347413971654,0.23659597271350175,0.008564210833899976,0.3276814665509922,1800.0,0.6117214552146814
added_outliers,1,mlp_weighted_icp,0.4,0.015543097636197248,0.015543097636197248,1.0,0.2527858813636175,0.0018084053096903284,0.019879361759523755,4.653905589283555,1.0396967781233164,0.15012598675108244,0.0207970662615227,1.0501093841960045,1800.0,0.7271021810006059
added_outliers,1,mlp_weighted_icp,0.75,0.015392415053948756,0.015392415053948756,1.0,0.0676097279723602,0.0007189528878929209,0.01678746522156528,2.784941509457605,0.5855525119749261,0.0898368228857292,0.03991543471338232,2.139597823349322,1800.0,0.7936026656823458
