scenario,method,lambda_gain,mean_final_rmse_all,mean_final_fitness,mean_final_rotation_error_deg,mean_final_translation_error,mean_final_alignment_error,mean_alignment_error,mean_iae_alignment,mean_ise_alignment
clean,mlp_weighted_icp,0.05,0.07465502114688129,0.3403703703703704,9.439298944255421,0.10476361416837,0.2738116247578055,0.32021435803688997,9.92664509914359,3.2036154759349365
clean,mlp_weighted_icp,0.1,0.05519916791494986,0.5387037037037037,7.265443426597382,0.06717302971791202,0.1950266318988357,0.2766919041336594,8.577449028143441,2.4573902959272793
clean,mlp_weighted_icp,0.2,0.027317081933015356,0.9662962962962963,3.1475814585890842,0.02093185894041906,0.07972475545932527,0.2054599638819082,6.369258880339154,1.5390343561311015
clean,mlp_weighted_icp,0.4,0.005076688754109667,1.0,0.0149614105292789,0.00014699715209630287,0.005373300011498759,0.11536787446854006,3.5764041085247413,0.8127497831772574
clean,mlp_weighted_icp,0.75,0.0050760903974309554,1.0,0.01580742132607129,0.00011218038056956746,0.0053463449912612366,0.06596182563032262,2.0448165945400008,0.4626505541155814
clean,mlp_weighted_icp,1.0,0.005076090397430968,1.0,0.015807421327292393,0.00011218038056224819,0.005346344991266139,0.05172573062494972,1.6034976493734412,0.36212207496485277
clean,unweighted_icp,0.01,0.09392346813289794,0.2664814814814815,10.922111394698865,0.1427081782899385,0.3458527603698251,0.35706634587306946,11.069056722065154,3.9538760892805094
clean,unweighted_icp,0.03,0.08275506052156024,0.29518518518518516,9.805529170307755,0.1234904291454932,0.304300781370131,0.3354851698968169,10.400040266801325,3.500448887143765
clean,unweighted_icp,0.05,0.07332970202886042,0.3374074074074074,8.809875703706807,0.10621835078406493,0.2676468098499934,0.31551555609154347,9.780982238837849,3.1142623574440855
clean,unweighted_icp,0.1,0.054781864161089266,0.5188888888888888,6.763179678173755,0.06982800559064402,0.19224166653347083,0.2719366878005535,8.430037321817158,2.3777102672486587
clean,unweighted_icp,0.2,0.027870699276764378,0.9655555555555555,3.1687708284371876,0.02225779554020224,0.08181620310133851,0.20292472910024087,6.290666602107467,1.4947628052965871
clean,unweighted_icp,0.4,0.005076799498628636,1.0,0.014923171814336037,0.00015036782815389932,0.005376399044925896,0.11391069680668707,3.531231601007299,0.7857190968666639
clean,unweighted_icp,0.75,0.0050760878746734205,1.0,0.015625132410979316,0.00011111662145096045,0.0053434558202341735,0.06425201701169866,1.9918125273626588,0.44105791725306226
clean,unweighted_icp,1.0,0.0050760878746734205,1.0,0.01562513241220162,0.00011111662144423594,0.005343455820239672,0.05028767015761104,1.5589177748859422,0.34454605389024645
partial_overlap,distance_weighted_icp,0.01,0.1634850174434608,0.18240740740740743,11.547321798260144,0.14396489239640978,0.42292312782247204,0.43003978697595685,13.33123339625466,5.747072382851621
partial_overlap,distance_weighted_icp,0.03,0.15341654965418242,0.21074074074074076,11.551742193540116,0.1259561611290889,0.39489013271867246,0.4158709420519306,12.891999203609847,5.378157832419084
partial_overlap,distance_weighted_icp,0.05,0.14436672236105275,0.24129629629629631,11.483050451723313,0.10884389680373165,0.3680411236820175,0.40209049669238084,12.464805397463806,5.035678657273898
partial_overlap,distance_weighted_icp,0.1,0.1259706718155121,0.33185185185185184,10.890842416394364,0.07078994524634731,0.305669041225803,0.3692678829285793,11.447304370785957,4.282799084772569
partial_overlap,distance_weighted_icp,0.2,0.10290269701643377,0.5424074074074073,8.309620295423978,0.018581013445034083,0.20457991341570766,0.31077578126518934,9.63404921922087,3.151659020363955
partial_overlap,distance_weighted_icp,0.4,0.08911888227815419,0.705925925925926,3.1072470139271124,0.025446648843694294,0.14563800126111962,0.23992616655887758,7.437711163325204,2.044260794073971
partial_overlap,distance_weighted_icp,0.75,0.08947687978736692,0.7283333333333334,1.587641866083609,0.02314572205738762,0.12849902050559067,0.19269140079468794,5.973433424635325,1.3951492241380603
partial_overlap,distance_weighted_icp,1.0,0.08966869064732663,0.7294444444444445,1.5198930706473652,0.022297184267299458,0.12716480562109975,0.17781174901618013,5.5121642195015825,1.1993623872411732
partial_overlap,mlp_weighted_icp,0.01,0.16252860927431734,0.1872222222222222,11.443884616842018,0.14204359006796496,0.4190110455107025,0.4280710924505313,13.27020386596647,5.694561497769501
partial_overlap,mlp_weighted_icp,0.03,0.15098345488375817,0.21555555555555553,11.161232721241769,0.12123216715315671,0.3838279492493326,0.41018572482902416,12.715757469699748,5.234457397875531
partial_overlap,mlp_weighted_icp,0.05,0.14104144545528036,0.25277777777777777,10.779323338364938,0.10227133668476625,0.35110601552369597,0.3930226134884442,12.18370101814177,4.81822687758088
partial_overlap,mlp_weighted_icp,0.1,0.12192361207570923,0.3774074074074074,9.439365855527933,0.06251741351945182,0.2788346841504404,0.35362003858568664,10.962221196156284,3.9517038699638802
partial_overlap,mlp_weighted_icp,0.2,0.10186393533602166,0.6274074074074073,5.814538844847861,0.014315425160156603,0.17432474894465685,0.2879720205049799,8.927132635654376,2.767536583997328
partial_overlap,mlp_weighted_icp,0.4,0.0942777017358073,0.7311111111111112,1.0027050770600427,0.008579591483741577,0.11288434399014931,0.21107967519247675,6.543469930966779,1.6905202789137175
partial_overlap,mlp_weighted_icp,0.75,0.09473123067019253,0.7288888888888888,0.6288259421983059,0.00799553479097529,0.10901502488315089,0.16569001568714778,5.136390486301582,1.1138280092236028
partial_overlap,mlp_weighted_icp,1.0,0.09473838905294385,0.7288888888888888,0.6269160705765974,0.00799163726304053,0.10899918702175036,0.15265616089376213,4.732340987706626,0.9499812377089984
partial_overlap,unweighted_icp,0.01,0.15764888468312696,0.1953703703703704,11.52555014063897,0.13413704347296063,0.4070414295624773,0.42206265166332896,13.083942201563197,5.536496822079301
partial_overlap,unweighted_icp,0.03,0.13832408511387947,0.25740740740740736,11.380398453211868,0.09867688329124191,0.35080495293724007,0.3929555031464969,12.181620597541405,4.815046865725118
partial_overlap,unweighted_icp,0.05,0.1234830675483904,0.3124074074074074,11.032365601343196,0.06917913618902516,0.3029858597508475,0.36630106850972766,11.355333123801557,4.215287173919418
partial_overlap,unweighted_icp,0.1,0.10062155899909242,0.4412962962962963,9.726250929508884,0.03264604579056868,0.23053011408474997,0.3137321805718339,9.725697597726851,3.181091265724348
partial_overlap,unweighted_icp,0.2,0.08550397077693367,0.5225925925925926,6.778663315470378,0.06014901934632969,0.2134396232779671,0.26733876322420286,8.287501659950289,2.371146690645657
partial_overlap,unweighted_icp,0.4,0.08149274547608716,0.5096296296296297,3.574152302480645,0.08574182760433512,0.20297609610522874,0.2398786521070804,7.436238215319492,1.922266230237822
